# Time-averaged data for fix save_thermo
# TimeStep v_vstep v_vtime v_vtemp v_vpress v_vvol v_vden v_vetot v_vpe
26100 26100 26034 581.271 39140.9 43089 1.38852 -11053 -17981.9
26200 26200 26134 575.721 38724.4 43194 1.38515 -11125.4 -17988.2
26300 26300 26234 569.858 38561.6 43249.3 1.38338 -11201.7 -17994.6
26400 26400 26334 566.403 39046.3 43216.8 1.38442 -11232.1 -17983.8
26500 26500 26434 566.606 39271 43124.8 1.38737 -11345.1 -18099.2
26600 26600 26534 568.063 40512.2 43027.1 1.39052 -11385.8 -18157.2
26700 26700 26634 571.321 40552.9 42992.9 1.39163 -11302.4 -18112.7
26800 26800 26734 579.403 39796.6 43049.4 1.3898 -11151.4 -18058
26900 26900 26834 580.243 38783.9 43171.4 1.38588 -11107.8 -18024.4
27000 27000 26934 575.347 38740 43255.5 1.38318 -11167.8 -18026.1
27100 27100 27034 567.83 38854 43246 1.38348 -11225.7 -17994.4
27200 27200 27134 576.995 38556.6 43141.7 1.38683 -11197.2 -18075.1
27300 27300 27234 570.857 41021.2 42980.2 1.39204 -11222.1 -18026.8
27400 27400 27334 565.389 40194.3 42891.9 1.39491 -11413.2 -18152.8
27500 27500 27434 565.743 40012.3 42869.8 1.39562 -11379.7 -18123.5
27600 27600 27534 565.36 40110.1 42949.5 1.39303 -11274.3 -18013.5
27700 27700 27634 565.345 39582.6 43095.5 1.38832 -11217.7 -17956.7
27800 27800 27734 573.382 38212.9 43190.6 1.38526 -11209 -18043.9
27900 27900 27834 576.299 38950.4 43152.8 1.38647 -11174.7 -18044.4
28000 28000 27934 580.758 39659.1 43057.2 1.38955 -11053.7 -17976.5
28100 28100 28034 581.99 40105.9 43025.1 1.39059 -10854.8 -17792.3
28200 28200 28134 584.871 40648.4 43082.3 1.38874 -10883 -17854.8
28300 28300 28234 588.917 38181.2 43207.4 1.38472 -11204.6 -18224.6
28400 28400 28334 563.96 38377.8 43271.1 1.38268 -11297.8 -18020.3
28500 28500 28434 572.923 39132.3 43190.3 1.38527 -11137.7 -17967
28600 28600 28534 579.637 40723.6 43031.6 1.39038 -10912.2 -17821.6
28700 28700 28634 582.184 40421.1 42971.8 1.39231 -10972.1 -17911.9
28800 28800 28734 575.783 39558 43003.4 1.39129 -11177.7 -18041.2
28900 28900 28834 578.416 39270.1 43041.7 1.39005 -11266.8 -18161.7
29000 29000 28934 569.764 39277.5 43065.4 1.38928 -11305.1 -18096.8
29100 29100 29034 575.236 39871.8 43043.8 1.38998 -11247.2 -18104.2
29200 29200 29134 568.108 39743.2 43049.7 1.38979 -11099.2 -17871.2
29300 29300 29234 564.216 40721.8 43068.6 1.38918 -10958.5 -17684.1
29400 29400 29334 583.897 38938.9 43134.7 1.38705 -10971.7 -17931.9
29500 29500 29434 578.723 38586.6 43161.6 1.38619 -11098.6 -17997.2
29600 29600 29534 571.486 39523 43120.9 1.3875 -11226.2 -18038.4
29700 29700 29634 552.62 39431.3 43051.4 1.38974 -11475.2 -18062.5
29800 29800 29734 560.919 39773.8 42937.5 1.39342 -11342.1 -18028.4
29900 29900 29834 579.879 40619.3 42834.6 1.39677 -11126.8 -18039.1
30000 30000 29934 584.445 40095.3 42877.4 1.39538 -11100.2 -18067
30100 30100 30034 586.096 38866.9 43052.4 1.3897 -11280.5 -18266.9
30200 30200 30134 562.878 37902.1 43213.4 1.38453 -11532.3 -18241.9
30300 30300 30234 558.179 38133.7 43213 1.38454 -11547.6 -18201.2
30400 30400 30334 579.837 39893.9 43043.8 1.38998 -11197.3 -18109.1
30500 30500 30434 574.286 41228.9 42912.7 1.39423 -11086.2 -17931.9
30600 30600 30534 571.507 39468.7 42985.2 1.39188 -11224.8 -18037.4
30700 30700 30634 567.056 39040.6 43103.4 1.38806 -11406 -18165.5
30800 30800 30734 565.335 38283.5 43158.5 1.38629 -11338 -18076.9
30900 30900 30834 577.677 39354.4 43088 1.38856 -11069.6 -17955.6
31000 31000 30934 581.737 39947 42967.3 1.39246 -11051.6 -17986
31100 31100 31034 579.401 39830.3 42880 1.39529 -11201.1 -18107.7
31200 31200 31134 557.903 40003 42868.3 1.39567 -11288.4 -17938.7
31300 31300 31234 568.579 40203 42895.5 1.39479 -11255.5 -18033.1
31400 31400 31334 581.02 39485 42997.2 1.39149 -11113 -18038.9
31500 31500 31434 574.4 38640.1 43099.3 1.38819 -11096.2 -17943.2
31600 31600 31534 584.952 37565.1 43104.9 1.38801 -11100.1 -18072.9
31700 31700 31634 572.072 39371.1 42970.1 1.39237 -11150.9 -17970.1
31800 31800 31734 574.63 39791.2 42839.5 1.39661 -11210 -18059.7
31900 31900 31834 574.245 40146 42760.2 1.3992 -11237.1 -18082.2
