# Time-averaged data for fix save_thermo
# TimeStep v_vstep v_vtime v_vtemp v_vpress v_vvol v_vden v_vetot v_vpe
410150 410150 410150 277.578 49.1946 100617 1.00344 -33942.3 -39526.5
410200 410200 410200 278.527 250.66 100716 1.00245 -33931.7 -39534.9
410250 410250 410250 281.288 -200.679 100847 1.00115 -33919.4 -39578.2
410300 410300 410300 280.813 -255.862 100951 1.00012 -33914.3 -39563.6
410350 410350 410350 278.274 -30.8236 101022 0.99942 -33905.8 -39504
410400 410400 410400 282.027 -221.241 101086 0.99879 -33867.8 -39541.4
410450 410450 410450 281.423 -266.526 101109 0.998555 -33818.7 -39480.2
410500 410500 410500 281.935 -104.413 101073 0.998914 -33781.7 -39453.5
410550 410550 410550 282.236 111.068 101001 0.999629 -33764 -39441.9
410600 410600 410600 280.856 187.262 100945 1.00018 -33767 -39417.1
410650 410650 410650 282.534 32.4126 100927 1.00036 -33787.2 -39471
410700 410700 410700 278.209 160.277 100929 1.00034 -33844.9 -39441.7
410750 410750 410750 277.999 -261.572 100952 1.00012 -33902.5 -39495.2
410800 410800 410800 281.561 3.33123 100944 1.00019 -33936.7 -39601
410850 410850 410850 279.298 -79.54 100935 1.00028 -33965.9 -39584.7
410900 410900 410900 278.889 -251.24 100909 1.00054 -33995.3 -39605.9
410950 410950 410950 281.768 -46.3306 100839 1.00124 -34037.5 -39705.9
411000 411000 411000 275.169 129.163 100753 1.00208 -34102.4 -39638.1
411050 411050 411050 272.558 212.002 100676 1.00285 -34149.2 -39632.4
411100 411100 411100 276.227 164.146 100618 1.00344 -34147 -39704
411150 411150 411150 279.205 -2.73318 100587 1.00374 -34065.2 -39682.1
411200 411200 411200 280.688 316.877 100561 1.004 -33973.8 -39620.5
411250 411250 411250 286.909 214.613 100582 1.00379 -33942 -39713.9
411300 411300 411300 279.596 427.116 100670 1.00291 -33948.4 -39573.1
411350 411350 411350 281.659 -152.851 100827 1.00135 -33964.1 -39630.3
411400 411400 411400 278.245 -217.759 100973 0.999907 -33995.3 -39592.9
411450 411450 411450 273.46 -61.4703 101086 0.998786 -34025.9 -39527.2
411500 411500 411500 278.857 -61.8806 101174 0.997917 -34029.5 -39639.4
411550 411550 411550 281.7 49.0025 101252 0.997145 -33984.3 -39651.4
411600 411600 411600 278.899 -76.7546 101342 0.996262 -33905.3 -39516.1
411650 411650 411650 280.39 -217.934 101425 0.995451 -33843.4 -39484.1
411700 411700 411700 281.236 -132.045 101477 0.994938 -33817 -39474.8
411750 411750 411750 278.3 -176.163 101504 0.994674 -33800.5 -39399.2
411800 411800 411800 280.992 -294.779 101484 0.994868 -33784.9 -39437.7
411850 411850 411850 281.99 152.568 101410 0.995601 -33787.7 -39460.6
411900 411900 411900 282.478 -90.4194 101342 0.99626 -33832.8 -39515.5
411950 411950 411950 279.662 -233.207 101259 0.997083 -33897.6 -39523.7
412000 412000 412000 279.867 34.3547 101138 0.99827 -33936.3 -39566.5
412050 412050 412050 284.21 -14.2431 101025 0.99939 -33956.1 -39673.7
412100 412100 412100 279.882 715.04 100939 1.00024 -33980.7 -39611.2
412150 412150 412150 282.335 584.069 100975 0.999886 -34007.3 -39687.1
412200 412200 412200 279.306 116.251 101130 0.998348 -34042.6 -39661.5
412250 412250 412250 277.38 -300.676 101323 0.996452 -34060.8 -39641
412300 412300 412300 274.666 -353.495 101474 0.994964 -34036.7 -39562.3
412350 412350 412350 278.144 -248.812 101562 0.994101 -33967.1 -39562.7
412400 412400 412400 279.72 -396.886 101591 0.993825 -33906.7 -39533.9
412450 412450 412450 279.693 -604.418 101538 0.994343 -33879.6 -39506.4
412500 412500 412500 282.929 -313.531 101385 0.995846 -33866.3 -39558.1
412550 412550 412550 284.769 -133.981 101192 0.997738 -33861.8 -39590.6
412600 412600 412600 280.64 314.207 101003 0.999612 -33876.5 -39522.3
412650 412650 412650 280.731 339.389 100865 1.00097 -33889.3 -39536.9
412700 412700 412700 275.838 163.5 100801 1.00162 -33899.5 -39448.7
412750 412750 412750 280.217 -67.0567 100760 1.00202 -33898.7 -39535.9
412800 412800 412800 278.506 -55.3731 100700 1.00262 -33893 -39495.9
412850 412850 412850 279.86 7.23455 100625 1.00336 -33877.6 -39507.7
412900 412900 412900 283.222 438.046 100563 1.00398 -33851.4 -39549.1
412950 412950 412950 279.343 295.008 100566 1.00395 -33837.1 -39456.8
413000 413000 413000 279.861 240.602 100615 1.00347 -33825.4 -39455.5
413050 413050 413050 288.899 -31.0381 100708 1.00254 -33820.4 -39632.3
413100 413100 413100 284.032 19.8154 100831 1.00132 -33860.2 -39574.2
413150 413150 413150 278.786 283.815 100971 0.99992 -33931.8 -39540.3
413200 413200 413200 275.543 174.052 101150 0.998158 -33980.4 -39523.7
413250 413250 413250 275.635 130.69 101345 0.996239 -33989 -39534.1
413300 413300 413300 277.052 -320.525 101540 0.994322 -33965.6 -39539.1
413350 413350 413350 272.712 -617.308 101662 0.993131 -33908.8 -39395
413400 413400 413400 279.571 -540.477 101645 0.993291 -33851 -39475.3
413450 413450 413450 281.365 -263.547 101529 0.994431 -33820.7 -39481
413500 413500 413500 277.172 175.476 101372 0.995972 -33819.6 -39395.6
413550 413550 413550 278.919 -53.0871 101224 0.997425 -33819.9 -39431
413600 413600 413600 279.305 127.582 101074 0.99891 -33824.2 -39443.1
413650 413650 413650 280.36 -33.8129 100940 1.00023 -33832.7 -39472.9
413700 413700 413700 279.365 237.623 100818 1.00144 -33853.6 -39473.7
413750 413750 413750 282.186 347.697 100746 1.00216 -33900.5 -39577.4
413800 413800 413800 276.515 473.465 100741 1.00221 -33981.4 -39544.2
413850 413850 413850 276.448 187.946 100799 1.00163 -34025.1 -39586.6
413900 413900 413900 276.36 -195.28 100880 1.00082 -34022.9 -39582.6
413950 413950 413950 279.396 -225.55 100915 1.00048 -34001.1 -39621.9
414000 414000 414000 275.959 -82.3307 100899 1.00064 -33974.4 -39526
414050 414050 414050 278.892 -170.934 100846 1.00116 -33936.2 -39546.8
414100 414100 414100 279.197 433.515 100767 1.00195 -33894 -39510.7
414150 414150 414150 281.492 405.433 100747 1.00214 -33860.4 -39523.3
414200 414200 414200 280.099 190.956 100811 1.00152 -33819.3 -39454.2
414250 414250 414250 281.494 -19.4101 100907 1.00056 -33718.2 -39381.1
414300 414300 414300 286.325 13.7491 100990 0.999738 -33631.1 -39391.2
414350 414350 414350 284.744 -289.599 101061 0.999037 -33631.2 -39359.5
414400 414400 414400 282.21 87.6345 101085 0.998796 -33668.4 -39345.7
414450 414450 414450 282.939 60.4681 101104 0.998611 -33717.7 -39409.7
414500 414500 414500 285.467 -124.519 101125 0.998399 -33774.6 -39517.5
414550 414550 414550 280.289 -6.1063 101144 0.998218 -33825 -39463.7
414600 414600 414600 278.98 -43.2101 101170 0.997958 -33845.4 -39457.8
414650 414650 414650 282.238 -225.357 101185 0.997812 -33855.8 -39533.8
414700 414700 414700 281.662 -467.16 101151 0.998141 -33877.1 -39543.5
414750 414750 414750 279.99 -30.7625 101040 0.99924 -33900.7 -39533.4
414800 414800 414800 278.75 55.6523 100917 1.00046 -33912.9 -39520.6
414850 414850 414850 284.604 -41.31 100800 1.00162 -33926.9 -39652.4
414900 414900 414900 282.4 204.638 100696 1.00266 -33987.1 -39668.3
414950 414950 414950 278.858 256.094 100633 1.00328 -34071.9 -39681.9
415000 415000 415000 277.007 172.801 100617 1.00345 -34113.9 -39686.6
415050 415050 415050 273.46 208.376 100631 1.0033 -34119.3 -39620.6
415100 415100 415100 272.265 351.79 100668 1.00294 -34089.2 -39566.5
415150 415150 415150 276.68 86.2377 100747 1.00215 -34023 -39589.1
415200 415200 415200 281.15 93.6464 100861 1.00102 -33956.2 -39612.2
415250 415250 415250 278.378 -46.953 100997 0.999663 -33916.2 -39516.5
415300 415300 415300 281.772 -239.868 101113 0.998517 -33889.3 -39557.9
415350 415350 415350 280.549 -122.967 101190 0.99776 -33878.8 -39522.8
415400 415400 415400 280.815 -3.16325 101237 0.997293 -33878.8 -39528.1
415450 415450 415450 277.478 81.6525 101272 0.996956 -33896.1 -39478.3
415500 415500 415500 281.86 -430.988 101292 0.996753 -33932.5 -39602.8
415550 415550 415550 278.215 -145.858 101247 0.997203 -33993.1 -39590.1
415600 415600 415600 278.748 172.048 101179 0.997865 -34042.9 -39650.6
415650 415650 415650 278.286 341.868 101152 0.998134 -34073.3 -39671.7
415700 415700 415700 278.083 90.9867 101178 0.997883 -34088.2 -39682.5
415750 415750 415750 282.178 -101.436 101217 0.99749 -34087.4 -39764.1
415800 415800 415800 277.08 -130.966 101249 0.997181 -34096.1 -39670.3
415850 415850 415850 277.003 -384.369 101249 0.997178 -34093.5 -39666.2
415900 415900 415900 276.66 -194.714 101192 0.997739 -34040.6 -39606.3
415950 415950 415950 283.239 242.452 101112 0.998529 -33965.3 -39663.3
